episode,reward
164856,119.9887
164857,325.0198
164858,114.9409
164859,324.044
164860,341.1121
164861,323.5851
164862,315.3676
164863,112.221
164864,138.6963
164865,375.0983
164866,340.1879
164867,357.1661
164868,215.3456
164869,6.0959
164870,219.2993
164871,108.9618
164872,115.1602
164873,330.9805
164874,225.9398
164875,328.5251
164876,111.9918
164877,224.531
164878,4.9269
164879,0.4987
164880,219.5008
164881,219.6605
164882,329.2657
164883,220.5271
164884,-0.7923
164885,125.7031
164886,0.7358
164887,219.4657
164888,239.824
164889,217.5985
164890,223.9291
164891,2.68
164892,355.2088
164893,342.2003
164894,340.5881
164895,318.5589
164896,364.4808
164897,222.4218
164898,0.3476
164899,106.9177
164900,331.736
164901,4.5327
164902,114.2514
164903,221.0801
164904,215.8174
164905,329.3307
164906,220.4862
164907,110.2057
164908,222.4717
164909,115.3305
164910,120.8192
164911,224.8675
164912,330.9782
164913,327.0491
164914,343.7224
164915,342.9551
164916,253.5071
164917,0.4341
164918,112.0728
164919,325.2849
164920,114.3225
164921,115.4632
164922,110.7198
164923,340.1651
164924,260.4025
164925,344.7723
164926,316.4239
164927,318.3673
164928,352.7541
164929,331.8559
164930,105.101
164931,115.0421
164932,105.5589
164933,237.1225
164934,341.0002
164935,220.5193
164936,348.2284
164937,129.2785
164938,329.29
164939,108.6601
164940,365.4562
164941,223.4589
164942,242.0449
164943,113.7461
164944,355.8259
164945,344.3258
164946,348.2348
164947,318.8025
164948,348.7774
164949,341.6547
164950,357.5811
164951,222.6916
164952,358.5709
164953,124.2968
164954,350.2829
164955,225.1183
164956,223.3096
164957,264.5963
164958,329.2076
164959,-0.4321
164960,116.9473
164961,15.8371
164962,340.4217
164963,-3.7652
164964,113.4061
164965,241.5513
164966,324.2344
164967,350.2448
164968,224.4435
164969,113.2609
164970,354.8641
164971,337.8508
164972,116.9192
164973,325.7517
164974,368.7038
164975,226.0007
164976,127.6266
164977,325.4614
164978,106.6814
164979,330.3945
164980,114.5442
164981,235.1805
164982,6.7353
164983,3.7413
164984,240.051
164985,1.4869
164986,224.556
164987,115.608
164988,240.2646
164989,215.3931
164990,240.4717
164991,108.7872
164992,355.542
164993,335.0686
164994,356.9134
164995,219.9549
164996,3.8276
164997,217.306
164998,355.3185
164999,352.7766
165000,324.0242
165001,344.6247
165002,2.0093
165003,340.46
165004,124.3627
165005,109.1893
165006,356.1367
165007,220.9676
165008,122.1856
165009,216.8068
165010,115.068
165011,113.5545
165012,5.7573
165013,342.4808
165014,372.8022
165015,222.3747
165016,225.1358
165017,335.6311
165018,215.1959
165019,357.5713
165020,113.8236
165021,328.7936
165022,343.5602
165023,229.5782
165024,106.2102
165025,110.4142
165026,15.3408
165027,122.1369
165028,232.7491
165029,364.6184
165030,333.319
165031,4.188
165032,112.4385
165033,112.6342
165034,212.5406
165035,350.8248
165036,237.4299
165037,5.8367
165038,110.7944
165039,341.6308
165040,13.9741
165041,114.9209
165042,105.9921
165043,358.3207
165044,233.776
165045,119.5703
165046,239.109
165047,-1.8565
165048,314.9198
165049,118.4319
165050,132.0669
165051,2.9028
165052,216.5649
165053,116.7767
165054,109.8965
165055,326.2742
165056,-2.1965
165057,225.0718
165058,109.4034
165059,118.2035
165060,109.4496
165061,223.1614
165062,-2.6927
165063,359.3896
165064,0.6472
165065,212.7388
165066,345.3916
165067,218.3344
165068,239.8915
165069,226.9384
165070,214.81
165071,347.6737
165072,118.9033
165073,223.2526
165074,340.3442
165075,232.6145
165076,120.8919
165077,346.5894
165078,225.4794
165079,223.4557
165080,108.0593
165081,108.2699
165082,247.5254
165083,219.6212
165084,221.7247
165085,216.9296
165086,113.9386
165087,116.519
165088,115.8205
165089,115.6704
165090,226.6244
165091,228.4287
165092,338.826
165093,9.4475
165094,0.3338
165095,354.5499
165096,9.1219
165097,335.9144
165098,325.9608
165099,224.3441
165100,356.4897
165101,3.0353
165102,228.625
165103,219.5911
165104,118.0213
165105,341.348
165106,216.5741
165107,230.3687
165108,326.2093
165109,114.9007
165110,113.5809
165111,113.8904
165112,238.4636
165113,222.4003
165114,339.2427
165115,345.4177
165116,341.6851
165117,238.5137
165118,220.0473
165119,225.1446
165120,7.4886
165121,215.7719
165122,341.766
165123,348.0867
165124,312.9464
165125,350.3994
165126,111.8376
165127,365.1417
165128,337.3011
165129,215.4253
165130,226.8011
165131,227.7359
165132,353.2562
165133,362.7603
165134,343.2151
165135,224.3347
165136,330.1882
165137,128.407
165138,-1.6283
165139,218.625
165140,222.7735
165141,241.9234
165142,326.2665
165143,226.4102
165144,107.477
165145,115.3501
165146,109.4334
165147,216.6003
165148,121.5108
165149,112.4729
165150,223.1903
165151,218.0173
165152,220.9181
165153,324.4593
165154,-1.9096
165155,1.0609
165156,110.3754
165157,115.0142
165158,348.5064
165159,223.3724
165160,0.337
165161,124.6426
165162,338.8702
165163,239.6006
165164,125.2425
165165,234.6355
165166,114.8685
165167,0.0897
165168,109.9033
165169,108.6819
165170,341.4838
165171,220.1293
165172,4.2529
165173,115.5435
165174,324.7907
165175,107.859
165176,328.7754
165177,112.9925
165178,-1.7059
165179,110.868
165180,328.0852
165181,339.8866
165182,354.0556
165183,230.1355
165184,329.8995
165185,343.4818
165186,113.9088
165187,341.2259
165188,113.9382
165189,112.784
165190,107.7647
165191,341.9932
165192,357.2376
165193,326.227
165194,230.3822
165195,345.6612
165196,1.0811
165197,345.0441
165198,225.0171
165199,219.6747
165200,114.8763
165201,360.2029
165202,215.4089
165203,344.8986
165204,210.5015
165205,116.6984
165206,355.8469
165207,109.4248
165208,211.4984
165209,226.1979
165210,9.9981
165211,0.6076
165212,113.7884
165213,232.6523
165214,-0.7513
165215,118.7784
165216,337.6297
165217,355.5936
165218,135.0987
165219,344.7166
165220,221.359
165221,225.4678
165222,0.6567
165223,116.6459
165224,218.63
165225,-1.9741
165226,219.5104
165227,234.4314
165228,328.9794
165229,357.4507
165230,244.7094
165231,362.59
165232,-0.6762
165233,223.9914
165234,254.6099
165235,220.697
165236,-0.425
165237,0.2507
165238,327.2907
165239,336.8774
165240,237.612
165241,223.6468
165242,342.2702
165243,233.5048
165244,349.7732
165245,109.7294
165246,269.423
165247,234.3068
165248,-1.6086
165249,114.6492
165250,328.9017
165251,240.7073
165252,223.7156
165253,4.3173
165254,339.389
165255,115.7154
165256,115.1272
165257,112.4893
165258,-0.8091
165259,221.6983
165260,2.1912
165261,349.9584
165262,333.8165
165263,343.3255
165264,120.5054
165265,110.3944
165266,219.8374
165267,343.1639
165268,340.4824
165269,211.0725
165270,5.8204
165271,-2.0375
165272,350.8173
165273,232.696
165274,226.5283
165275,323.5716
165276,348.6618
165277,349.6815
165278,336.8813
165279,230.6687
165280,-2.9665
165281,359.1013
165282,257.7732
165283,224.7398
165284,110.5379
165285,330.0632
165286,112.7908
165287,356.8033
165288,340.6448
165289,108.7373
165290,129.3729
165291,118.5344
165292,234.4903
165293,221.127
165294,342.3469
165295,228.4296
165296,110.225
165297,111.5091
165298,344.1675
165299,357.8637
165300,356.7136
165301,0.3212
165302,337.6316
165303,106.2785
165304,224.7285
165305,5.6333
165306,337.0118
165307,227.5525
165308,113.8212
165309,350.1536
165310,223.4311
165311,225.9281
165312,335.227
165313,228.0489
165314,10.2511
165315,222.971
165316,214.55
165317,337.7174
165318,230.443
165319,115.4989
165320,112.433
165321,108.4692
165322,360.3441
165323,1.9892
165324,215.0491
165325,227.7991
165326,109.8179
165327,325.4394
165328,333.3662
165329,329.1906
165330,340.9329
165331,117.7663
165332,345.1001
165333,107.7802
165334,336.5453
165335,226.5512
165336,238.3008
165337,-0.9098
165338,351.4548
165339,106.949
165340,236.2654
165341,355.4367
165342,223.0409
165343,349.5179
165344,114.823
165345,247.6103
165346,332.119
165347,356.9325
165348,223.2036
165349,304.5451
165350,358.9248
165351,326.3461
165352,316.0215
165353,121.2188
165354,362.8949
165355,346.0362
165356,218.0483
165357,329.7752
165358,110.8836
165359,352.3639
165360,343.2937
165361,218.4744
165362,331.1483
165363,5.8894
165364,-1.6886
165365,11.0358
165366,213.4612
165367,325.5279
165368,220.2828
165369,339.7173
165370,345.1301
165371,123.2798
165372,121.4249
165373,120.947
165374,323.7633
165375,224.3832
165376,222.292
165377,259.935
165378,108.8311
165379,-0.4498
165380,214.439
165381,320.0497
165382,216.5356
165383,225.0888
165384,122.0587
165385,342.3221
165386,346.1033
165387,329.3991
165388,220.5461
165389,223.7505
165390,338.0156
165391,114.1338
165392,223.4174
165393,354.5873
165394,114.298
165395,365.2217
165396,352.2805
165397,222.6123
165398,324.1717
165399,218.2516
165400,348.4411
165401,214.2034
165402,10.2068
165403,235.5332
165404,-0.4271
165405,9.3616
165406,328.0589
165407,338.6793
165408,227.4405
165409,307.0858
165410,355.2502
165411,355.0388
165412,104.5213
165413,116.0055
165414,349.8972
165415,329.4146
165416,223.0124
165417,0.1882
165418,116.9511
165419,316.7602
165420,115.038
165421,324.9934
165422,325.6763
165423,111.003
165424,212.0024
165425,222.271
165426,367.6978
165427,331.588
165428,13.3233
165429,339.4541
165430,110.1641
165431,215.7239
165432,222.9947
165433,116.7522
165434,5.8746
165435,222.3066
165436,323.194
165437,115.0472
165438,340.7059
165439,230.4987
165440,105.1136
165441,347.1532
165442,220.647
165443,99.6022
165444,238.3165
165445,223.4818
165446,340.7212
165447,357.7142
165448,225.02
165449,106.5362
165450,335.7411
165451,335.2171
165452,348.2483
165453,347.5972
165454,4.8847
165455,124.6133
165456,234.9959
165457,324.3112
165458,115.9079
165459,108.6777
165460,218.9525
165461,216.9459
165462,324.4239
165463,113.5601
165464,221.7255
165465,219.2517
165466,218.3169
165467,326.5103
165468,216.6709
165469,107.523
165470,230.0099
165471,216.4869
165472,326.1604
165473,344.4512
165474,353.7963
165475,230.4133
165476,334.0623
165477,0.4524
165478,332.6445
165479,242.246
165480,113.9075
165481,111.6247
165482,110.5809
165483,354.3503
165484,11.2972
165485,344.2637
165486,223.4604
165487,326.1847
165488,224.3475
165489,106.2362
165490,224.8138
165491,350.3681
165492,108.5466
165493,218.3678
165494,106.4011
165495,349.8584
165496,245.485
165497,0.1188
165498,324.1834
165499,356.117
165500,108.8896
165501,240.0088
165502,334.2229
165503,215.3492
165504,356.1447
165505,116.7322
165506,358.0929
165507,256.0429
165508,224.599
165509,237.0172
165510,341.6705
165511,221.9466
165512,114.3191
165513,110.5964
165514,223.2761
165515,215.2202
165516,0.2106
165517,355.797
165518,114.0789
165519,227.0608
165520,226.6141
165521,343.9317
165522,341.3175
165523,252.6941
165524,232.956
165525,336.3138
165526,0.3485
165527,326.938
165528,318.8637
165529,351.5984
165530,320.2308
165531,235.0066
165532,217.7973
165533,332.6509
165534,226.549
165535,305.2085
165536,328.2975
165537,215.1538
165538,330.4936
165539,224.1952
165540,324.3657
165541,336.4482
165542,13.5714
165543,3.9151
165544,325.7094
165545,241.4034
165546,222.4159
165547,222.6243
165548,260.8513
165549,341.1745
165550,107.0646
165551,254.2499
165552,214.7548
165553,226.4352
165554,352.5016
165555,-0.8712
165556,217.7956
165557,3.3487
165558,340.4832
165559,218.5467
165560,0.4753
165561,338.7129
165562,221.4365
165563,327.3204
165564,113.605
165565,130.3699
165566,332.9056
165567,223.1672
165568,115.1633
165569,220.3997
165570,361.2676
165571,238.1386
165572,341.8627
165573,325.9285
165574,325.8655
165575,326.9369
165576,-2.6267
165577,107.3749
165578,223.5009
165579,342.0751
165580,107.8019
165581,231.5483
165582,114.963
165583,346.9944
165584,215.5029
165585,329.3875
165586,259.5678
165587,253.796
165588,249.983
165589,110.1876
165590,234.4054
165591,367.097
165592,255.7556
165593,251.8058
165594,120.5286
165595,343.7478
165596,355.9742
165597,222.9745
165598,328.3636
165599,253.8114
165600,216.9888
165601,323.5808
165602,342.6412
165603,240.4844
165604,320.5447
165605,117.4903
165606,235.9286
165607,227.9803
165608,218.6788
165609,239.3871
165610,108.6393
165611,218.3717
165612,221.9822
165613,371.0148
165614,114.8106
165615,319.6757
165616,115.4128
165617,238.9414
165618,108.08
165619,229.6423
165620,336.2011
165621,116.6129
165622,220.5092
165623,5.283
165624,335.9686
165625,218.2185
165626,358.9199
165627,343.8453
165628,338.9448
165629,107.0821
165630,331.0195
165631,118.4165
165632,227.8052
165633,213.8112
165634,236.9067
165635,215.0381
165636,110.8011
165637,339.7426
165638,110.3772
165639,236.948
165640,366.7364
165641,326.3759
165642,110.3871
165643,222.668
165644,222.5353
165645,331.0097
165646,112.4699
165647,353.3696
165648,337.036
165649,225.3123
165650,-0.5033
165651,109.8555
165652,7.4553
165653,114.6809
165654,229.2387
165655,340.0493
165656,222.978
165657,224.205
165658,224.5272
165659,314.3383
165660,107.1682
165661,331.4103
165662,-0.4596
165663,352.7862
165664,109.0507
165665,-1.0097
165666,7.6424
165667,108.0814
165668,352.1875
165669,216.7871
165670,112.2419
165671,112.7346
165672,318.8568
165673,0.3741
165674,330.6657
165675,346.9121
165676,219.5058
165677,-2.4081
165678,214.7541
165679,325.6239
165680,-0.8411
165681,110.7929
165682,214.7504
165683,-2.6717
165684,12.1972
165685,348.139
165686,120.8596
165687,-0.6984
165688,123.8408
165689,219.787
165690,327.0167
165691,325.3974
165692,358.3785
165693,342.3859
165694,3.6026
165695,115.232
165696,230.3107
165697,355.2107
165698,113.2598
165699,106.9021
165700,218.5871
165701,101.5214
165702,341.8155
165703,223.639
165704,230.3054
165705,115.8845
165706,336.4377
165707,352.8808
165708,330.4568
165709,336.5676
165710,216.4773
165711,11.8043
165712,116.0204
165713,329.4638
165714,124.98
165715,-0.638
165716,219.4728
165717,338.3466
165718,229.5249
165719,110.1969
165720,223.0545
165721,340.7116
165722,99.6949
165723,228.2012
165724,215.9032
165725,357.518
165726,331.6555
165727,327.5438
165728,319.7647
165729,215.1478
165730,350.541
165731,340.1301
165732,335.458
165733,113.9968
165734,252.4862
165735,355.1836
165736,102.146
165737,0.1335
165738,112.8711
165739,331.9239
165740,225.3231
165741,344.7595
165742,237.8882
165743,235.7613
165744,109.7532
165745,233.6278
165746,113.82
165747,362.9557
165748,343.1169
165749,324.7371
165750,326.5188
165751,349.6172
165752,115.1302
165753,334.4703
165754,2.2462
165755,359.1715
165756,333.5237
165757,0.3588
165758,0.3074
165759,-0.9929
165760,0.0898
165761,221.4987
165762,360.2596
165763,217.9007
165764,351.5431
165765,116.3728
165766,353.5523
165767,336.7465
165768,116.481
165769,16.0436
165770,343.2918
165771,325.3397
165772,224.1736
165773,-0.157
165774,4.9508
165775,120.7286
165776,323.9762
165777,215.4327
165778,339.0539
165779,358.4732
165780,344.6242
165781,233.4949
165782,316.3606
165783,218.0773
165784,238.0424
165785,223.2911
165786,334.721
165787,323.2577
165788,223.7084
165789,110.9658
165790,121.8735
165791,360.8055
165792,4.7577
165793,116.4765
165794,224.6587
165795,348.8281
165796,361.5517
165797,221.9092
165798,-0.0985
165799,230.6353
165800,225.9202
165801,117.0453
165802,356.3033
165803,222.6473
165804,233.1921
165805,326.5506
165806,223.3039
165807,363.601
165808,215.1009
165809,323.5441
165810,214.0799
165811,327.139
165812,220.0464
165813,220.487
165814,349.7297
165815,323.7085
165816,8.101
165817,341.0804
165818,313.8575
165819,318.1349
165820,110.4435
165821,313.8209
165822,225.8783
165823,5.1684
165824,215.8477
165825,113.6937
165826,331.7857
165827,115.8435
165828,339.8479
165829,329.53
165830,332.9652
165831,6.4211
165832,-1.6256
165833,326.8947
165834,333.1942
165835,217.6504
165836,115.4448
165837,328.1513
165838,220.1656
165839,224.0958
165840,-0.8002
165841,336.0535
165842,328.0727
165843,342.5086
165844,222.654
165845,122.5476
165846,347.8303
165847,336.2609
165848,331.0253
165849,342.537
165850,110.5504
165851,224.0603
165852,210.7025
165853,255.9088
165854,245.4952
165855,113.2258
165856,219.5891
165857,349.113
165858,223.4494
165859,267.1559
165860,107.4898
165861,237.9086
165862,340.6042
165863,331.1152
165864,225.6849
165865,14.3645
165866,106.0888
165867,250.3994
165868,325.1475
165869,114.4419
165870,-0.5571
165871,322.7963
165872,314.1409
165873,341.5452
165874,330.2119
165875,223.7688
165876,230.3517
165877,326.201
165878,354.583
165879,102.7515
165880,116.49
165881,-1.8392
165882,336.9608
165883,331.7863
165884,329.6872
165885,338.2352
165886,325.0395
165887,340.437
165888,354.1123
165889,343.2184
165890,266.6646
165891,336.9506
165892,238.6894
165893,122.8498
165894,236.0536
165895,218.7293
165896,348.0019
165897,324.4847
165898,361.2627
165899,228.0181
165900,227.615
165901,230.4883
165902,108.6393
165903,113.8175
165904,339.7755
165905,3.0035
165906,336.6099
165907,-1.1145
165908,228.4317
165909,357.5228
165910,334.3138
165911,339.5624
165912,340.7607
165913,359.3452
165914,230.0742
165915,216.7353
165916,107.6121
165917,222.4219
165918,216.3903
165919,338.146
165920,326.0717
165921,369.8868
165922,219.5362
165923,221.2657
165924,113.7058
165925,337.4464
165926,114.3203
165927,216.9053
165928,216.3377
165929,341.5542
165930,221.0482
165931,110.727
165932,112.6758
165933,240.6086
165934,342.4796
165935,110.1943
165936,223.6564
165937,248.9374
165938,349.0625
165939,318.8537
165940,14.8177
165941,124.9532
165942,99.4643
165943,13.1
165944,4.7553
165945,344.9213
165946,263.7007
165947,253.335
165948,16.1856
165949,13.5467
165950,112.3842
165951,229.6778
165952,223.7976
165953,353.3778
165954,114.8365
165955,227.9713
165956,220.763
165957,110.3852
165958,230.1192
165959,220.7342
165960,125.1077
165961,230.2827
165962,249.665
165963,324.4247
165964,329.1914
165965,340.7464
165966,344.9837
165967,354.3596
165968,220.0287
165969,124.0235
165970,354.8565
165971,328.5403
165972,227.3126
165973,327.0287
165974,129.2306
165975,-0.6009
165976,-1.8449
165977,341.8132
165978,320.7357
165979,233.6076
165980,325.7767
165981,214.99
165982,228.3693
165983,253.2469
165984,107.3264
165985,316.4194
165986,214.3017
165987,220.813
165988,357.4853
165989,329.3455
165990,361.8312
165991,344.9678
165992,363.8063
165993,117.188
165994,239.4529
165995,138.9011
165996,137.7534
165997,114.9903
165998,3.1965
165999,336.3618
166000,108.7549
166001,115.1279
166002,349.6565
166003,232.5791
166004,340.4178
166005,-1.4585
166006,222.989
166007,224.046
166008,225.4153
166009,340.9065
166010,360.6082
166011,341.4427
166012,339.2567
166013,225.2532
166014,327.0775
166015,108.3049
166016,346.6001
166017,345.3397
166018,115.0664
166019,333.0548
166020,321.7862
166021,333.3339
166022,115.3309
166023,111.2653
166024,107.2235
166025,110.5649
166026,223.5954
166027,209.0841
166028,121.3177
166029,347.5286
166030,217.5001
166031,329.9549
166032,320.0106
166033,324.8903
166034,241.281
166035,2.6945
166036,339.2243
166037,214.5336
166038,215.3491
166039,346.4722
166040,339.986
166041,346.0846
166042,216.8981
166043,324.2609
166044,349.0062
166045,2.7745
166046,-0.6923
166047,219.942
166048,231.0811
166049,243.3485
166050,346.0425
166051,339.2414
166052,213.6654
166053,108.6215
166054,-0.951
166055,-6.1448
166056,237.1902
166057,227.0568
166058,333.1178
166059,342.9756
166060,342.1958
166061,222.8025
166062,349.1248
166063,239.3527
166064,5.3592
166065,218.4151
166066,222.3453
166067,362.8169
166068,123.9013
166069,221.3453
166070,345.806
166071,332.5126
166072,-1.419
166073,106.5487
166074,221.5857
166075,6.1033
166076,115.1108
166077,223.3509
166078,140.3479
166079,224.2478
166080,231.9303
166081,361.6472
166082,341.4101
166083,125.5169
166084,326.8587
166085,108.5428
166086,104.9534
166087,352.3445
166088,234.5288
166089,347.3912
166090,327.5655
166091,213.4386
166092,338.3478
166093,229.2223
166094,347.2322
166095,358.5528
166096,14.9077
166097,264.4761
166098,-1.5156
166099,122.9676
166100,225.2404
166101,0.6842
166102,355.2032
166103,329.7537
166104,340.8279
166105,287.1554
166106,229.0253
166107,6.5597
166108,218.2889
166109,341.1729
166110,226.2027
166111,350.829
166112,113.9749
166113,109.0049
166114,217.4477
166115,241.6985
166116,360.5161
166117,345.626
166118,223.6341
166119,6.9753
166120,322.4069
166121,339.2968
166122,324.105
166123,222.83
166124,342.1383
166125,105.4398
166126,114.369
166127,341.2484
166128,343.7163
166129,110.4727
166130,359.428
166131,330.3193
166132,4.7625
166133,225.2089
166134,234.2796
166135,322.2608
166136,213.7169
166137,-3.115
166138,212.6192
166139,2.3531
166140,261.9097
166141,362.5864
166142,111.9704
166143,114.8373
166144,216.0699
166145,233.5966
166146,272.8289
166147,124.7847
166148,114.1989
166149,114.0015
166150,356.6425
166151,347.4103
166152,355.2226
166153,331.4359
166154,215.6199
166155,218.5127
166156,4.4218
166157,109.9691
166158,342.1603
166159,221.0559
166160,215.2592
166161,209.164
166162,356.4949
166163,328.3763
166164,0.0795
166165,0.833
166166,116.281
166167,348.231
166168,119.2768
166169,242.9266
166170,324.2301
166171,106.8054
166172,4.1853
166173,116.338
166174,2.2141
166175,223.0958
166176,-0.1919
166177,367.9779
166178,368.418
166179,232.6664
166180,106.2298
166181,238.617
166182,115.0852
166183,222.1159
166184,342.1508
166185,112.8698
166186,333.0152
166187,341.1203
166188,105.6588
166189,335.4798
166190,331.6277
166191,352.3955
166192,333.1744
166193,315.6978
166194,333.3021
166195,-1.2485
166196,226.9234
166197,342.1982
166198,232.6947
166199,352.8238
166200,111.0313
166201,331.7901
166202,329.7228
166203,112.7311
166204,229.663
166205,373.1354
166206,115.2185
166207,340.2153
166208,356.3202
166209,223.459
166210,323.6598
166211,209.0425
166212,370.172
166213,340.1927
166214,226.7424
166215,324.7083
166216,350.2037
166217,227.8012
166218,325.3118
166219,124.2742
166220,232.1778
166221,326.7533
166222,346.6716
166223,225.9374
166224,328.7423
166225,359.8151
166226,222.5836
166227,352.342
166228,222.0845
166229,326.5709
166230,107.9553
166231,220.5129
166232,206.3633
166233,110.6859
166234,239.6932
166235,325.6686
166236,215.0725
166237,312.9247
166238,114.3849
166239,238.4152
166240,113.702
166241,329.0604
166242,113.9571
166243,115.1667
166244,356.8203
166245,108.0241
166246,225.325
166247,328.7616
166248,336.4154
166249,343.4854
166250,105.8508
166251,116.2183
166252,106.9254
166253,112.6734
166254,353.8729
166255,222.9024
166256,123.9154
166257,114.8903
166258,216.5141
166259,343.5092
166260,354.7075
166261,218.6467
166262,113.062
166263,246.101
166264,212.8199
166265,326.721
166266,115.2723
166267,127.1874
166268,125.2477
166269,234.5134
166270,228.6412
166271,217.95
166272,216.1375
166273,222.8081
166274,347.5019
166275,362.2184
166276,361.3399
166277,361.7586
166278,260.9257
166279,329.3897
166280,326.8611
166281,336.9938
166282,334.0949
166283,2.9313
166284,215.8203
166285,6.1877
166286,214.6375
166287,343.672
166288,357.9175
166289,345.6997
166290,237.3095
166291,108.4401
166292,326.2558
166293,218.2146
166294,2.9979
166295,362.595
166296,346.9134
166297,329.5624
166298,321.213
166299,354.9481
166300,122.9346
166301,112.6295
166302,342.8031
166303,325.635
166304,259.9106
166305,224.9964
166306,240.4895
166307,215.9006
166308,214.6559
166309,113.1063
166310,346.2549
166311,240.0405
166312,332.1568
166313,215.9926
166314,107.6772
166315,115.2111
166316,342.9661
166317,233.5066
166318,238.254
166319,331.1024
166320,230.685
166321,113.0538
166322,339.9682
166323,124.0089
166324,217.2383
166325,369.2846
166326,235.3503
166327,324.6828
166328,337.7452
166329,353.6649
166330,231.8352
166331,227.8957
166332,117.8133
166333,352.7267
166334,9.2495
166335,334.8641
166336,324.1157
166337,106.8189
166338,2.0527
166339,218.7622
166340,310.3402
166341,332.7855
166342,115.9644
166343,114.1089
166344,230.3712
166345,117.0658
166346,232.6269
166347,340.5186
166348,120.6315
166349,113.8992
166350,119.0028
166351,340.1271
166352,342.5949
166353,338.8815
166354,217.871
166355,268.1746
166356,339.8932
166357,324.7462
166358,218.6476
166359,108.9778
166360,212.8368
166361,228.6747
166362,6.0171
166363,116.1347
166364,345.5512
166365,103.2564
166366,224.8744
166367,114.8937
166368,347.0309
166369,230.613
166370,322.9928
166371,330.5251
166372,351.1231
166373,350.816
166374,334.9611
166375,239.6539
166376,227.1448
166377,0.6888
166378,236.461
166379,226.4591
166380,355.6385
166381,104.9203
166382,349.2446
166383,115.2459
166384,-3.0313
166385,110.5681
166386,219.1435
166387,349.3742
166388,360.2817
166389,344.6631
166390,353.0807
166391,343.1202
166392,109.4045
166393,-0.55
166394,217.7443
166395,351.3632
166396,370.6681
166397,357.0806
166398,326.2371
166399,0.1047
166400,12.0042
166401,107.0895
166402,114.7
166403,325.6464
166404,319.988
166405,227.4772
166406,341.0174
166407,-0.9352
166408,116.0366
166409,352.1143
166410,328.1135
166411,115.1833
166412,-2.9761
166413,215.0845
166414,238.575
166415,2.0208
166416,353.3438
166417,0.2587
166418,224.9108
166419,352.9405
166420,3.2236
166421,113.5313
166422,218.3073
166423,244.6904
166424,340.492
166425,114.819
166426,348.7966
166427,114.898
166428,217.8261
166429,111.2157
166430,317.7786
166431,232.6084
166432,338.4528
166433,355.974
166434,111.7626
166435,222.8674
166436,7.0927
166437,126.2567
166438,224.9453
166439,223.2698
166440,-0.4153
166441,14.1804
166442,235.0034
166443,360.7033
166444,224.6895
166445,117.4699
166446,113.3349
166447,344.0765
166448,331.6572
166449,224.1935
166450,224.1846
166451,359.7888
166452,359.9071
166453,323.6119
166454,103.3783
166455,332.1751
166456,218.9602
166457,226.8715
166458,347.2754
166459,2.5172
166460,359.2581
166461,5.8267
166462,223.1598
166463,364.5353
166464,217.4544
166465,2.983
166466,114.187
166467,102.8021
166468,233.8056
166469,323.0605
166470,214.6644
166471,224.2562
166472,108.6626
166473,271.063
166474,318.4885
166475,229.5363
166476,223.0135
166477,362.6361
166478,-5.2058
166479,108.7618
166480,352.0359
166481,222.2479
166482,324.1
166483,-0.7775
166484,116.1303
166485,351.0734
166486,208.9865
166487,352.7172
166488,357.7242
166489,114.0919
166490,219.7532
166491,217.4075
166492,330.8153
166493,222.5412
166494,317.7505
166495,-0.2687
166496,115.9934
166497,238.4147
166498,219.6129
166499,231.0577
166500,239.3796
166501,356.4812
166502,222.2241
166503,108.857
166504,213.5504
166505,106.4349
166506,356.5299
166507,114.1476
166508,234.4624
166509,120.6629
166510,356.3856
166511,234.8287
166512,112.4274
166513,217.6715
166514,340.0018
166515,347.3286
166516,239.7955
166517,123.1714
166518,221.4067
166519,226.8717
166520,216.1086
166521,1.2751
166522,350.186
166523,217.1033
166524,121.6853
166525,341.6216
166526,362.3255
166527,221.6553
166528,106.4006
166529,347.1545
166530,364.0603
166531,317.0781
166532,217.8057
166533,2.4143
166534,226.8497
166535,109.3858
166536,344.1548
166537,228.153
166538,218.0955
166539,1.456
166540,230.3284
166541,339.4685
166542,106.6025
166543,213.9449
166544,114.5567
166545,221.3977
166546,323.2751
166547,231.1471
166548,-0.6016
166549,228.5895
166550,209.9486
166551,327.0612
166552,230.1749
166553,327.7434
166554,113.0492
166555,331.3917
166556,352.4707
166557,-1.8193
166558,322.5973
166559,233.3107
166560,114.2713
166561,124.5798
166562,240.3998
166563,223.2332
166564,330.6925
166565,344.3731
166566,336.8242
166567,354.3289
166568,216.4348
166569,343.4936
166570,114.2701
166571,110.4772
166572,225.4367
166573,316.5148
166574,355.1485
166575,107.6887
166576,235.4415
166577,119.0632
166578,359.0415
166579,234.5259
166580,338.2656
166581,115.0659
166582,115.0406
166583,369.8306
166584,231.4022
166585,343.7107
166586,340.635
166587,357.2878
166588,108.7297
166589,238.0808
166590,243.0344
166591,326.689
166592,340.9406
166593,332.8438
166594,223.8329
166595,109.8018
166596,110.6244
166597,227.3183
166598,324.314
166599,220.0094
166600,5.7848
166601,220.7899
166602,331.2075
166603,222.0502
166604,215.5696
166605,127.2797
166606,223.4359
166607,109.2743
166608,122.5248
166609,340.9052
166610,115.0227
166611,318.9362
166612,356.3549
166613,3.7486
166614,333.6355
166615,8.5076
166616,355.2128
166617,220.5691
166618,221.8411
166619,323.7281
